DEPP;CODCOMP;COMP;Commune pôle;DEP;CODCOM;COM;Commune;PMUN;PCAP;PTOT
01;015;01015;Arboys en Bugey;01;015;01015;Arbignieu;577;8;585
01;025;01025;Bâgé-Dommartin;01;025;01025;Bâgé-la-Ville;3172;80;3252
01;033;01033;Valserhône;01;033;01033;Bellegarde-sur-Valserine;11520;219;11739
01;036;01036;Valromey-sur-Séran;01;036;01036;Belmont-Luthézieu;611;12;623
01;138;01138;Culoz-Béon;01;039;01039;Béon;474;11;485
01;453;01453;Arvière-en-Valromey;01;059;01059;Brénaz;101;1;102
01;080;01080;Champdor-Corcelles;01;080;01080;Champdor;454;12;466
01;033;01033;Valserhône;01;091;01091;Châtillon-en-Michaille;4113;79;4192
01;453;01453;Arvière-en-Valromey;01;097;01097;Chavornay;201;4;205
01;080;01080;Champdor-Corcelles;01;119;01119;Corcelles;211;3;214
01;262;01262;Montluel;01;120;01120;Cordieux;537;21;558
01;185;01185;Plateau d'Hauteville;01;122;01122;Cormaranche-en-Bugey;788;59;847
01;130;01130;Bresse Vallons;01;130;01130;Cras-sur-Reyssouze;1521;19;1540
01;426;01426;Val-Revermont;01;137;01137;Cuisiat;575;12;587
01;138;01138;Culoz-Béon;01;138;01138;Culoz;2979;43;3022
01;025;01025;Bâgé-Dommartin;01;144;01144;Dommartin;878;10;888
01;130;01130;Bresse Vallons;01;154;01154;Étrez;867;20;887
01;338;01338;Groslée-Saint-Benoit;01;182;01182;Groslée;320;7;327
01;185;01185;Plateau d'Hauteville;01;185;01185;Hauteville-Lompnes;3671;88;3759
01;185;01185;Plateau d'Hauteville;01;186;01186;Hostiaz;92;2;94
01;204;01204;Le Poizat-Lalleyriat;01;204;01204;Lalleyriat;252;6;258
01;033;01033;Valserhône;01;205;01205;Lancrans;1079;21;1100
01;215;01215;Surjoux-Lhopital;01;215;01215;Lhôpital;44;2;46
01;453;01453;Arvière-en-Valromey;01;218;01218;Lochieu;82;1;83
01;036;01036;Valromey-sur-Séran;01;221;01221;Lompnieu;135;1;136
01;286;01286;Parves et Nattages;01;271;01271;Nattages;605;13;618
01;286;01286;Parves et Nattages;01;286;01286;Parves;357;13;370
01;204;01204;Le Poizat-Lalleyriat;01;300;01300;Le Poizat;480;13;493
01;426;01426;Val-Revermont;01;312;01312;Pressiat;255;1;256
01;245;01245;Bohas-Meyriat-Rignat;01;324;01324;Rignat;270;7;277
01;187;01187;Haut Valromey;01;330;01330;Ruffieu;172;5;177
01;338;01338;Groslée-Saint-Benoit;01;338;01338;Saint-Benoît;907;16;923
01;015;01015;Arboys en Bugey;01;340;01340;Saint-Bois;133;2;135
01;215;01215;Surjoux-Lhopital;01;413;01413;Surjoux;94;2;96
01;036;01036;Valromey-sur-Séran;01;414;01414;Sutrieu;224;5;229
01;185;01185;Plateau d'Hauteville;01;417;01417;Thézillieu;306;6;312
01;426;01426;Val-Revermont;01;426;01426;Treffort;1658;38;1696
01;036;01036;Valromey-sur-Séran;01;442;01442;Vieu;381;7;388
01;453;01453;Arvière-en-Valromey;01;453;01453;Virieu-le-Petit;333;9;342
02;018;02018;Anizy-le-Grand;02;018;02018;Anizy-le-Château;1901;24;1925
02;458;02458;Dhuys et Morin-en-Brie;02;026;02026;Artonges;173;3;176
02;053;02053;Vallées en Champagne;02;053;02053;Baulne-en-Brie;298;8;306
02;054;02054;Bazoches-et-Saint-Thibaut;02;054;02054;Bazoches-sur-Vesles;429;12;441
02;564;02564;Bernoy-le-Château;02;077;02077;Berzy-le-Sec;359;11;370
02;458;02458;Dhuys et Morin-en-Brie;02;147;02147;La Celle-sous-Montmirail;106;3;109
02;153;02153;Cessières-Suzy;02;153;02153;Cessières;484;11;495
02;053;02053;Vallées en Champagne;02;161;02161;La Chapelle-Monthodon;205;4;209
59;545;59545;Saint-Souplet;02;285;02285;Escaufourt;169;5;174
02;738;02738;Tergnier;02;300;02300;Fargniers;3212;41;3253
02;018;02018;Anizy-le-Grand;02;301;02301;Faucoucourt;290;3;293
02;458;02458;Dhuys et Morin-en-Brie;02;325;02325;Fontenelle-en-Brie;217;5;222
02;439;02439;Les Septvallons;02;348;02348;Glennes;232;5;237
02;360;02360;Villeneuve-sur-Aisne;02;360;02360;Guignicourt;2276;25;2301
02;018;02018;Anizy-le-Grand;02;434;02434;Lizy;281;5;286
02;439;02439;Les Septvallons;02;439;02439;Longueval-Barbonval;500;5;505
02;458;02458;Dhuys et Morin-en-Brie;02;458;02458;Marchais-en-Brie;325;5;330
02;360;02360;Villeneuve-sur-Aisne;02;475;02475;Menneville;516;7;523
02;439;02439;Les Septvallons;02;479;02479;Merval;121;1;122
02;564;02564;Bernoy-le-Château;02;564;02564;Noyant-et-Aconin;466;9;475
02;439;02439;Les Septvallons;02;597;02597;Perles;97;1;98
02;738;02738;Tergnier;02;630;02630;Quessy;2774;36;2810
02;439;02439;Les Septvallons;02;646;02646;Révillon;67;1;68
02;053;02053;Vallées en Champagne;02;669;02669;Saint-Agnan;96;0;96
02;054;02054;Bazoches-et-Saint-Thibaut;02;695;02695;Saint-Thibaut;87;2;89
02;153;02153;Cessières-Suzy;02;733;02733;Suzy;317;10;327
02;439;02439;Les Septvallons;02;771;02771;Vauxcéré;89;0;89
02;439;02439;Les Septvallons;02;811;02811;Villers-en-Prayères;126;1;127
02;738;02738;Tergnier;02;825;02825;Vouël;2083;27;2110
03;158;03158;Haut-Bocage;03;123;03123;Givarlais;203;2;205
03;158;03158;Haut-Bocage;03;153;03153;Louroux-Hodement;363;5;368
03;158;03158;Haut-Bocage;03;158;03158;Maillet;275;7;282
03;168;03168;Meaulne-Vitray;03;168;03168;Meaulne;772;10;782
03;168;03168;Meaulne-Vitray;03;318;03318;Vitray;134;1;135
04;081;04081;Esparron-de-Verdon;04;003;04003;Albiosc;33;1;34
04;136;04136;La Mure-Argens;04;010;04010;Argens;23;0;23
04;023;04023;Bayons;04;011;04011;Astoin;6;0;6
04;155;04155;Prads-Haute-Bléone;04;029;04029;Blégiers;78;1;79
04;033;04033;Ubaye-Serre-Ponçon;04;033;04033;La Bréole;433;14;447
04;144;04144;La Palud-sur-Verdon;04;052;04052;Châteauneuf-lès-Moustiers;46;0;46
04;023;04023;Bayons;04;082;04082;Esparron-la-Bâtie;17;0;17
04;120;04120;Val d'Oronaye;04;100;04100;Larche;40;0;40
04;192;04192;Saint-Michel-l'Observatoire;04;105;04105;Lincel;220;5;225
04;120;04120;Val d'Oronaye;04;120;04120;Meyronnes;47;1;48
04;124;04124;Montagnac-Montpezat;04;131;04131;Montpezat;35;0;35
04;204;04204;Senez;04;153;04153;Le Poil;5;0;5
04;023;04023;Bayons;04;165;04165;Reynier;15;0;15
04;033;04033;Ubaye-Serre-Ponçon;04;198;04198;Saint-Vincent-les-Forts;353;10;363
05;001;05001;Abriès-Ristolas;05;001;05001;Abriès;300;3;303
05;118;05118;Val Buëch-Méouge;05;005;05005;Antonaves;157;0;157
05;132;05132;Saint-Bonnet-en-Champsaur;05;020;05020;Bénévent-et-Charbillac;293;9;302
05;024;05024;Valdoule;05;024;05024;Bruis;77;5;82
05;118;05118;Val Buëch-Méouge;05;034;05034;Châteauneuf-de-Chabre;385;12;397
05;132;05132;Saint-Bonnet-en-Champsaur;05;067;05067;Les Infournas;28;0;28
05;024;05024;Valdoule;05;088;05088;Montmorin;80;0;80
05;118;05118;Val Buëch-Méouge;05;118;05118;Ribiers;812;15;827
05;001;05001;Abriès-Ristolas;05;120;05120;Ristolas;74;1;75
05;061;05061;Gap;05;125;05125;Romette;1758;59;1817
05;132;05132;Saint-Bonnet-en-Champsaur;05;132;05132;Saint-Bonnet-en-Champsaur;1765;53;1818
05;024;05024;Valdoule;05;150;05150;Sainte-Marie;47;0;47
07;011;07011;Vallées-d'Antraigues-Asperjoc;07;011;07011;Antraigues-sur-Volane;493;6;499
07;011;07011;Vallées-d'Antraigues-Asperjoc;07;016;07016;Asperjoc;352;8;360
07;334;07334;Les Vans;07;043;07043;Brahic;103;0;103
07;031;07031;Berrias-et-Casteljau;07;046;07046;Casteljau;336;4;340
07;334;07334;Les Vans;07;057;07057;Chassagnes;219;5;224
07;262;07262;Saint-Laurent-les-Bains-Laval-d'Aurelle;07;135;07135;Laval-d'Aurelle;29;0;29
07;334;07334;Les Vans;07;164;07164;Naves;574;7;581
07;165;07165;Belsentes;07;165;07165;Nonières;210;7;217
07;284;07284;Saint-Pierre-Saint-Jean;07;246;07246;Saint-Jean-de-Pourcharesse;86;1;87
07;165;07165;Belsentes;07;256;07256;Saint-Julien-Labrousse;328;12;340
07;262;07262;Saint-Laurent-les-Bains-Laval-d'Aurelle;07;262;07262;Saint-Laurent-les-Bains;154;2;156
08;116;08116;Bairon et ses environs;08;007;08007;Les Alleux;77;4;81
08;311;08311;Mouzon;08;009;08009;Amblimont;216;2;218
08;437;08437;Tailly;08;012;08012;Andevanne;18;0;18
08;173;08173;Flize;08;042;08042;Balaives-et-Butz;201;7;208
08;437;08437;Tailly;08;050;08050;Barricourt;65;1;66
08;069;08069;Blanchefosse-et-Bay;08;051;08051;Bay;53;3;56
08;053;08053;Bazeilles;08;053;08053;Bazeilles;1862;158;2020
08;490;08490;Vouziers;08;068;08068;Blaise;125;1;126
08;491;08491;Vrigne aux Bois;08;072;08072;Bosseval-et-Briancourt;393;7;400
08;173;08173;Flize;08;079;08079;Boutancourt;275;12;287
08;057;08057;Belleville-et-Châtillon-sur-Bar;08;112;08112;Châtillon-sur-Bar;110;2;112
08;115;08115;Chémery-Chéhéry;08;114;08114;Chéhéry;110;1;111
08;115;08115;Chémery-Chéhéry;08;115;08115;Chémery-sur-Bar;404;6;410
08;116;08116;Bairon et ses environs;08;116;08116;Le Chesne;904;25;929
08;145;08145;Douzy;08;145;08145;Douzy;1889;33;1922
08;173;08173;Flize;08;152;08152;Élan;86;2;88
08;173;08173;Flize;08;173;08173;Flize;1121;23;1144
08;189;08189;Girondelle;08;177;08177;Foulzy;61;0;61
08;198;08198;Grandpré;08;198;08198;Grandpré;382;8;390
08;366;08366;Rocquigny;08;213;08213;La Hardoye;68;1;69
08;113;08113;Chaumont-Porcien;08;258;08258;Logny-lès-Chaumont;24;0;24
08;116;08116;Bairon et ses environs;08;261;08261;Louvergny;56;2;58
08;366;08366;Rocquigny;08;265;08265;Mainbresson;91;0;91
08;366;08366;Rocquigny;08;266;08266;Mainbressy;117;1;118
08;145;08145;Douzy;08;267;08267;Mairy;245;6;251
08;328;08328;Nouzonville;08;285;08285;Meillier-Fontaine;45;1;46
08;053;08053;Bazeilles;08;294;08294;La Moncelle;133;2;135
08;311;08311;Mouzon;08;311;08311;Mouzon;2013;24;2037
08;362;08362;Rethel;08;337;08337;Pargny-Resson;275;2;277
08;333;08333;Olizy-Primat;08;345;08345;Primat;33;3;36
08;437;08437;Tailly;08;359;08359;Rémonville;59;4;63
08;053;08053;Bazeilles;08;371;08371;Rubécourt-et-Lamécourt;136;4;140
08;439;08439;Tannay-le-Mont-Dieu;08;439;08439;Tannay;152;10;162
08;198;08198;Grandpré;08;441;08441;Termes;121;4;125
08;490;08490;Vouziers;08;443;08443;Terron-sur-Aisne;127;1;128
08;053;08053;Bazeilles;08;475;08475;Villers-Cernay;339;9;348
08;490;08490;Vouziers;08;490;08490;Vouziers;3276;102;3378
08;491;08491;Vrigne aux Bois;08;491;08491;Vrigne-aux-Bois;3125;45;3170
08;490;08490;Vouziers;08;493;08493;Vrizy;297;9;306
08;113;08113;Chaumont-Porcien;08;495;08495;Wadimont;58;0;58
09;296;09296;Aulos-Sinsat;09;028;09028;Aulos;56;1;57
09;306;09306;Tarascon-sur-Ariège;09;036;09036;Banat;114;0;114
09;056;09056;Bézac;09;056;09056;Bézac;441;10;451
09;062;09062;Bordes-Uchentein;09;062;09062;Les Bordes-sur-Lez;200;6;206
09;088;09088;Caychax-et-Senconac;09;088;09088;Caychax;13;0;13
09;334;09334;Val-de-Sos;09;135;09135;Goulier;42;2;44
09;056;09056;Bézac;09;255;09255;Saint-Amans;44;0;44
09;334;09334;Val-de-Sos;09;286;09286;Sem;18;0;18
09;088;09088;Caychax-et-Senconac;09;287;09287;Senconac;7;0;7
09;296;09296;Aulos-Sinsat;09;296;09296;Sinsat;104;1;105
09;334;09334;Val-de-Sos;09;302;09302;Suc-et-Sentenac;59;0;59
09;062;09062;Bordes-Uchentein;09;317;09317;Uchentein;19;0;19
09;334;09334;Val-de-Sos;09;334;09334;Vicdessos;480;56;536
10;003;10003;Aix-Villemaur-Pâlis;10;003;10003;Aix-en-Othe;2138;20;2158
10;058;10058;Bragelogne-Beauvoir;10;036;10036;Beauvoir-sur-Sarce;57;0;57
10;003;10003;Aix-Villemaur-Pâlis;10;277;10277;Palis;662;8;670
10;148;10148;Ferreux-Quincey;10;311;10311;Quincey;93;1;94
10;003;10003;Aix-Villemaur-Pâlis;10;415;10415;Villemaur-sur-Vanne;436;10;446
11;304;11304;Quillan;11;050;11050;Brenac;212;1;213
11;323;11323;Roquetaillade-et-Conilhac;11;097;11097;Conilhac-de-la-Montagne;66;0;66
11;131;11131;Val-du-Faby;11;131;11131;Fa;354;9;363
11;080;11080;Val de Lambronne;11;171;11171;Gueytes-et-Labastide;25;0;25
11;251;11251;Val-de-Dagne;11;251;11251;Montlaur;540;11;551
11;251;11251;Val-de-Dagne;11;298;11298;Pradelles-en-Val;191;5;196
11;323;11323;Roquetaillade-et-Conilhac;11;323;11323;Roquetaillade;199;3;202
11;131;11131;Val-du-Faby;11;329;11329;Rouvenac;226;5;231
11;128;11128;Escueillens-et-Saint-Just-de-Bélengard;11;349;11349;Saint-Just-de-Bélengard;58;3;61
12;224;12224;Saint Geniez d'Olt et d'Aubrac;12;014;12014;Aurelle-Verlac;135;0;135
12;021;12021;Le Bas Ségala;12;021;12021;La Bastide-l'Évêque;762;17;779
12;270;12270;Sévérac d'Aveyron;12;040;12040;Buzeins;202;5;207
12;218;12218;Conques-en-Rouergue;12;076;12076;Conques;231;8;239
12;177;12177;Palmas d'Aveyron;12;081;12081;Coussergues;264;7;271
12;177;12177;Palmas d'Aveyron;12;087;12087;Cruéjouls;380;12;392
12;218;12218;Conques-en-Rouergue;12;114;12114;Grand-Vabre;358;12;370
12;270;12270;Sévérac d'Aveyron;12;123;12123;Lapanouse;750;58;808
12;270;12270;Sévérac d'Aveyron;12;126;12126;Lavernhe;216;6;222
12;218;12218;Conques-en-Rouergue;12;173;12173;Noailhac;145;4;149
12;177;12177;Palmas d'Aveyron;12;177;12177;Palmas;382;9;391
12;270;12270;Sévérac d'Aveyron;12;196;12196;Recoules-Prévinquières;460;9;469
12;218;12218;Conques-en-Rouergue;12;218;12218;Saint-Cyprien-sur-Dourdou;806;22;828
12;224;12224;Saint Geniez d'Olt et d'Aubrac;12;224;12224;Saint-Geniez-d'Olt;2007;32;2039
12;021;12021;Le Bas Ségala;12;245;12245;Saint-Salvadou;395;6;401
12;270;12270;Sévérac d'Aveyron;12;270;12270;Sévérac-le-Château;2398;42;2440
12;021;12021;Le Bas Ségala;12;285;12285;Vabre-Tizac;451;7;458
14;150;14150;Cesny-les-Sources;14;002;14002;Acqueville;218;0;218
14;005;14005;Valambray;14;005;14005;Airan;654;10;664
14;581;14581;Aurseulles;14;011;14011;Anctoville;433;3;436
14;150;14150;Cesny-les-Sources;14;013;14013;Angoville;24;1;25
14;027;14027;Les Monts d'Aunay;14;027;14027;Aunay-sur-Odon;3367;36;3403
14;371;14371;Livarot-Pays-d'Auge;14;028;14028;Auquainville;292;7;299
14;371;14371;Livarot-Pays-d'Auge;14;029;14029;Les Autels-Saint-Bazile;49;1;50
14;431;14431;Mézidon Vallée d'Auge;14;031;14031;Les Authieux-Papion;77;1;78
14;035;14035;Balleroy-sur-Drôme;14;035;14035;Balleroy;889;75;964
14;231;14231;Beaufour-Druval;14;051;14051;Beaufour;168;3;171
14;061;14061;Souleuvre en Bocage;14;052;14052;Beaulieu;189;4;193
14;027;14027;Les Monts d'Aunay;14;056;14056;Bauquay;295;6;301
14;371;14371;Livarot-Pays-d'Auge;14;058;14058;Bellou;146;1;147
14;061;14061;Souleuvre en Bocage;14;061;14061;Le Bény-Bocage;987;24;1011
14;726;14726;Valdallière;14;065;14065;Bernières-le-Patry;515;9;524
14;579;14579;Seulline;14;073;14073;La Bigne;213;3;216
14;005;14005;Valambray;14;074;14074;Billy;387;9;396
14;654;14654;Saint-Pierre-en-Auge;14;081;14081;Boissey;205;6;211
14;098;14098;Thue et Mue;14;098;14098;Bretteville-l'Orgueilleuse;3081;34;3115
14;654;14654;Saint-Pierre-en-Auge;14;099;14099;Bretteville-sur-Dives;270;7;277
14;576;14576;Val-de-Vie;14;105;14105;La Brévière;103;1;104
14;098;14098;Thue et Mue;14;109;14109;Brouay;461;6;467
14;266;14266;Feuguerolles-Bully;14;112;14112;Bully;241;7;248
14;726;14726;Valdallière;14;113;14113;Burcy;377;4;381
14;712;14712;Troarn;14;114;14114;Bures-sur-Dives;386;4;390
14;061;14061;Souleuvre en Bocage;14;115;14115;Bures-les-Monts;137;1;138
14;027;14027;Les Monts d'Aunay;14;128;14128;Campandré-Valcongrain;112;0;112
14;061;14061;Souleuvre en Bocage;14;129;14129;Campeaux;632;7;639
14;061;14061;Souleuvre en Bocage;14;139;14139;Carville;331;5;336
14;342;14342;Isigny-sur-Mer;14;142;14142;Castilly;282;4;286
14;143;14143;Caumont-sur-Aure;14;143;14143;Caumont-l'Éventé;1367;18;1385
14;689;14689;Thury-Harcourt-le-Hom;14;144;14144;Caumont-sur-Orne;74;1;75
14;371;14371;Livarot-Pays-d'Auge;14;148;14148;Cerqueux;71;3;74
14;150;14150;Cesny-les-Sources;14;150;14150;Cesny-Bois-Halbout;632;7;639
14;658;14658;Noues de Sienne;14;151;14151;Champ-du-Boult;366;4;370
14;174;14174;Condé-en-Normandie;14;152;14152;La Chapelle-Engerbold;86;1;87
14;576;14576;Val-de-Vie;14;153;14153;La Chapelle-Haute-Grue;67;3;70
14;570;14570;Valorbiquet;14;154;14154;La Chapelle-Yvon;543;6;549
14;371;14371;Livarot-Pays-d'Auge;14;155;14155;Cheffreville-Tonnencourt;293;3;296
14;726;14726;Valdallière;14;156;14156;Chênedollé;212;1;213
14;098;14098;Thue et Mue;14;157;14157;Cheux;1521;17;1538
14;456;14456;Moult-Chicheboville;14;158;14158;Chicheboville;590;10;600
14;349;14349;Laize-Clinchamps;14;164;14164;Clinchamps-sur-Orne;1352;17;1369
14;174;14174;Condé-en-Normandie;14;174;14174;Condé-sur-Noireau;4195;302;4497
14;005;14005;Valambray;14;176;14176;Conteville;90;2;92
14;762;14762;Vire Normandie;14;187;14187;Coulonces;806;36;842
14;579;14579;Seulline;14;188;14188;Coulvain;391;2;393
14;431;14431;Mézidon Vallée d'Auge;14;189;14189;Coupesarte;47;0;47
14;658;14658;Noues de Sienne;14;192;14192;Courson;379;4;383
14;431;14431;Mézidon Vallée d'Auge;14;201;14201;Crèvecœur-en-Auge;479;4;483
14;431;14431;Mézidon Vallée d'Auge;14;208;14208;Croissanville;593;7;600
14;371;14371;Livarot-Pays-d'Auge;14;210;14210;La Croupte;119;2;121
14;689;14689;Thury-Harcourt-le-Hom;14;213;14213;Curcy-sur-Orne;463;9;472
14;672;14672;Val de Drôme;14;217;14217;Dampierre;156;0;156
14;027;14027;Les Monts d'Aunay;14;219;14219;Danvou-la-Ferrière;160;5;165
14;726;14726;Valdallière;14;222;14222;Le Désert;79;0;79
14;726;14726;Valdallière;14;253;14253;Estry;357;5;362
14;061;14061;Souleuvre en Bocage;14;255;14255;Étouvy;256;11;267
14;371;14371;Livarot-Pays-d'Auge;14;259;14259;Familly;110;1;111
14;061;14061;Souleuvre en Bocage;14;264;14264;La Ferrière-Harang;313;3;316
14;371;14371;Livarot-Pays-d'Auge;14;265;14265;Fervaques;718;13;731
14;581;14581;Aurseulles;14;267;14267;Feuguerolles-sur-Seulles;168;1;169
14;005;14005;Valambray;14;268;14268;Fierville-Bray;465;12;477
14;658;14658;Noues de Sienne;14;279;14279;Fontenermont;143;2;145
14;554;14554;Le Castelet;14;294;14294;Garcelles-Secqueville;1128;15;1143
14;658;14658;Noues de Sienne;14;296;14296;Le Gast;164;5;169
14;743;14743;Victot-en-Auge;14;300;14300;Gerrots;51;0;51
14;431;14431;Mézidon Vallée d'Auge;14;313;14313;Grandchamp-le-Château;75;2;77
14;061;14061;Souleuvre en Bocage;14;317;14317;La Graverie;1178;24;1202
14;689;14689;Thury-Harcourt-le-Hom;14;324;14324;Hamars;455;2;457
14;371;14371;Livarot-Pays-d'Auge;14;330;14330;Heurtevent;178;1;179
14;654;14654;Saint-Pierre-en-Auge;14;331;14331;Hiéville;318;2;320
14;538;14538;Castine-en-Plaine;14;339;14339;Hubert-Folie;421;7;428
14;515;14515;Port-en-Bessin-Huppain;14;340;14340;Huppain;404;2;406
14;342;14342;Isigny-sur-Mer;14;342;14342;Isigny-sur-Mer;2480;25;2505
14;347;14347;Dialan sur Chaîne;14;347;14347;Jurques;662;8;670
14;349;14349;Laize-Clinchamps;14;349;14349;Laize-la-Ville;803;14;817
14;672;14672;Val de Drôme;14;350;14350;La Lande-sur-Drôme;69;1;70
14;543;14543;Rots;14;356;14356;Lasson;661;15;676
14;357;14357;Terres de Druance;14;357;14357;Lassy;323;7;330
14;431;14431;Mézidon Vallée d'Auge;14;359;14359;Lécaude;151;4;155
14;174;14174;Condé-en-Normandie;14;361;14361;Lénault;166;2;168
14;371;14371;Livarot-Pays-d'Auge;14;371;14371;Livarot;2055;27;2082
14;143;14143;Caumont-sur-Aure;14;372;14372;Livry;752;6;758
14;475;14475;Val d'Arry;14;373;14373;Le Locheur;262;4;266
14;581;14581;Aurseulles;14;376;14376;Longraye;195;2;197
14;431;14431;Mézidon Vallée d'Auge;14;386;14386;Magny-la-Campagne;667;9;676
14;431;14431;Mézidon Vallée d'Auge;14;387;14387;Magny-le-Freule;317;3;320
14;762;14762;Vire Normandie;14;388;14388;Maisoncelles-la-Jourdan;463;21;484
14;061;14061;Souleuvre en Bocage;14;395;14395;Malloué;22;0;22
14;408;14408;Saint-Martin-de-May;14;408;14408;May-sur-Orne;2035;20;2055
14;347;14347;Dialan sur Chaîne;14;413;14413;Le Mesnil-Auzouf;344;4;348
14;371;14371;Livarot-Pays-d'Auge;14;414;14414;Le Mesnil-Bacley;189;6;195
14;658;14658;Noues de Sienne;14;415;14415;Le Mesnil-Benoist;48;1;49
14;658;14658;Noues de Sienne;14;416;14416;Le Mesnil-Caussois;111;4;115
14;658;14658;Noues de Sienne;14;417;14417;Mesnil-Clinchamps;905;19;924
14;371;14371;Livarot-Pays-d'Auge;14;418;14418;Le Mesnil-Durand;275;7;282
14;371;14371;Livarot-Pays-d'Auge;14;420;14420;Le Mesnil-Germain;274;7;281
14;431;14431;Mézidon Vallée d'Auge;14;422;14422;Le Mesnil-Mauger;952;12;964
14;098;14098;Thue et Mue;14;423;14423;Le Mesnil-Patry;392;6;398
14;371;14371;Livarot-Pays-d'Auge;14;429;14429;Meulles;316;8;324
14;431;14431;Mézidon Vallée d'Auge;14;431;14431;Mézidon-Canon;4729;36;4765
14;475;14475;Val d'Arry;14;432;14432;Missy;560;8;568
14;654;14654;Saint-Pierre-en-Auge;14;433;14433;Mittois;115;3;118
14;061;14061;Souleuvre en Bocage;14;440;14440;Montamy;90;2;92
14;061;14061;Souleuvre en Bocage;14;441;14441;Mont-Bertrand;223;5;228
14;726;14726;Valdallière;14;442;14442;Montchamp;542;7;549
14;061;14061;Souleuvre en Bocage;14;443;14443;Montchauvet;368;5;373
14;431;14431;Mézidon Vallée d'Auge;14;444;14444;Monteille;156;2;158
14;654;14654;Saint-Pierre-en-Auge;14;450;14450;Montviette;211;1;212
14;456;14456;Moult-Chicheboville;14;456;14456;Moult;2851;39;2890
14;371;14371;Livarot-Pays-d'Auge;14;459;14459;Les Moutiers-Hubert;46;0;46
14;342;14342;Isigny-sur-Mer;14;462;14462;Neuilly-la-Forêt;417;5;422
14;371;14371;Livarot-Pays-d'Auge;14;471;14471;Notre-Dame-de-Courson;353;6;359
14;654;14654;Saint-Pierre-en-Auge;14;472;14472;L'Oudon;1475;275;1750
14;475;14475;Val d'Arry;14;475;14475;Noyers-Bocage;1315;26;1341
14;027;14027;Les Monts d'Aunay;14;477;14477;Ondefontaine;297;8;305
14;581;14581;Aurseulles;14;479;14479;Orbois;156;1;157
14;342;14342;Isigny-sur-Mer;14;481;14481;Les Oubeaux;219;2;221
14;654;14654;Saint-Pierre-en-Auge;14;489;14489;Ouville-la-Bien-Tournée;245;10;255
14;431;14431;Mézidon Vallée d'Auge;14;493;14493;Percy-en-Auge;255;1;256
14;726;14726;Valdallière;14;503;14503;Pierres;198;4;202
14;150;14150;Cesny-les-Sources;14;505;14505;Placy;167;4;171
14;027;14027;Les Monts d'Aunay;14;508;14508;Le Plessis-Grimoult;322;9;331
14;005;14005;Valambray;14;517;14517;Poussy-la-Campagne;86;2;88
14;371;14371;Livarot-Pays-d'Auge;14;518;14518;Préaux-Saint-Sébastien;38;0;38
14;726;14726;Valdallière;14;521;14521;Presles;267;3;270
14;174;14174;Condé-en-Normandie;14;523;14523;Proussy;359;9;368
14;098;14098;Thue et Mue;14;525;14525;Putot-en-Bessin;422;2;424
14;527;14527;Belle Vie en Auge;14;527;14527;Biéville-Quétiéville;351;5;356
14;061;14061;Souleuvre en Bocage;14;532;14532;Le Reculey;287;7;294
14;046;14046;Bavent;14;537;14537;Robehomme;250;3;253
14;538;14538;Castine-en-Plaine;14;538;14538;Rocquancourt;1082;22;1104
14;726;14726;Valdallière;14;539;14539;La Rocque;84;3;87
14;543;14543;Rots;14;543;14543;Rots;1433;29;1462
14;027;14027;Les Monts d'Aunay;14;544;14544;Roucamps;224;5;229
14;762;14762;Vire Normandie;14;545;14545;Roullours;844;38;882
14;726;14726;Valdallière;14;549;14549;Rully;201;3;204
14;591;14591;Aure sur Mer;14;551;14551;Russy;167;3;170
14;554;14554;Le Castelet;14;554;14554;Saint-Aignan-de-Cramesnil;722;8;730
14;231;14231;Beaufour-Druval;14;560;14560;Saint-Aubin-Lébizay;113;1;114
14;726;14726;Valdallière;14;564;14564;Saint-Charles-de-Percy;200;3;203
14;098;14098;Thue et Mue;14;568;14568;Sainte-Croix-Grand-Tonne;305;4;309
14;570;14570;Valorbiquet;14;570;14570;Saint-Cyr-du-Ronceray;703;8;711
14;061;14061;Souleuvre en Bocage;14;573;14573;Saint-Denis-Maisoncelles;125;5;130
14;576;14576;Val-de-Vie;14;576;14576;Sainte-Foy-de-Montgommery;175;0;175
14;579;14579;Seulline;14;579;14579;Saint-Georges-d'Aunay;708;18;726
14;654;14654;Saint-Pierre-en-Auge;14;580;14580;Saint-Georges-en-Auge;71;0;71
14;581;14581;Aurseulles;14;581;14581;Saint-Germain-d'Ectot;311;6;317
14;576;14576;Val-de-Vie;14;583;14583;Saint-Germain-de-Montgommery;157;4;161
14;762;14762;Vire Normandie;14;584;14584;Saint-Germain-de-Tallevende-la-Lande-Vaumont;2091;94;2185
14;174;14174;Condé-en-Normandie;14;585;14585;Saint-Germain-du-Crioult;862;18;880
14;591;14591;Aure sur Mer;14;591;14591;Sainte-Honorine-des-Pertes;525;8;533
14;672;14672;Val de Drôme;14;596;14596;Saint-Jean-des-Essartiers;237;4;241
14;357;14357;Terres de Druance;14;597;14597;Saint-Jean-le-Blanc;337;9;346
14;570;14570;Valorbiquet;14;599;14599;Saint-Julien-de-Mailloc;443;7;450
14;431;14431;Mézidon Vallée d'Auge;14;600;14600;Saint-Julien-le-Faucon;751;12;763
14;527;14527;Belle Vie en Auge;14;608;14608;Saint-Loup-de-Fribois;187;5;192
